web_name,gw,shots
Ugarte,11,1
De Ligt,11,0
Konaté,11,1
Ramsey,11,2
Kerkez,11,0
Martinez,11,0
Chalobah,11,0
Aribo,11,0
Rúben,11,0
Mario Jr.,11,1
Collins,11,0
Kamada,11,0
Taylor,11,0
Sarabia,11,1
Onana,11,1
Andersen,11,1
Willock,11,2
Colwill,11,0
Huijsen,11,1
Van Hecke,11,0
Emerson,11,1
Robinson,11,2
Romero,11,1
Mangala,11,1
Maatsen,11,0
Grealish,11,0
Van den Berg,11,2
Wan-Bissaka,11,0
Richarlison,11,0
N.Semedo,11,0
Daka,11,0
Munetsi,11,
Barkley,11,0
Lukić,11,0
Tarkowski,11,1
Hinshelwood,11,1
Bassey,11,0
Summerville,11,1
Cook,11,3
Janelt,11,2
J.Clarke,11,1
J.Timber,11,1
Davis,11,1
Ings,11,2
Guéhi,11,2
A.Fatawu,11,1
Füllkrug,11,0
Sugawara,11,1
Mazraoui,11,1
Robertson,11,0
Digne,11,1
Mainoo,11,0
Sinisterra,11,0
Scott,11,0
Sessegnon,11,0
Ferguson,11,0
Chaplin,11,0
Maguire,11,0
Malen,11,
Mykolenko,11,2
Dunk,11,0
Carvalho,11,0
McAtee,11,0
Tosin,11,0
Wharton,11,0
Sosa,11,1
Faes,11,0
Kilman,11,0
Mitchell,11,0
Brereton Díaz,11,1
Elliott,11,0
Bergvall,11,0
Nelson,11,4
Hall,11,0
Álvarez,11,0
Cash,11,0
Mount,11,0
Odobert,11,0
Bissouma,11,0
Akanji,11,0
Spence,11,0
C.Richards,11,0
Zabarnyi,11,0
Pinnock,11,0
Winks,11,1
Broadhead,11,0
Cajuste,11,0
Downes,11,0
Doherty,11,0
Calafiori,11,0
Lewis,11,0
Phillips,11,0
Awoniyi,11,0
Eriksen,11,0
Sterling,11,0
Morsy,11,0
Mings,11,0
Dorgu,11,
Aina,11,0
Doyle,11,0
Ugochukwu,11,0
Yarmoliuk,11,0
Burgess,11,1
Hirst,11,0
Bradley,11,0
Konsa,11,0
Ward-Prowse,11,0
James,11,0
McAteer,11,0
Greaves,11,0
Werner,11,2
Adams,11,1
André,11,0
Devenny,11,1
Ajer,11,0
Pau,11,0
Keane,11,0
Wieffer,11,0
Branthwaite,11,0
Castagne,11,0
G.Rodríguez,11,1
N.Gonzalez,11,
De Cordova-Reid,11,0
Garner,11,0
B.Soumaré,11,0
Burns,11,0
Kamara,11,0
Willian,11,
Matheus N.,11,0
Manning,11,0
Johnson,11,0
Toti,11,0
C.Doucouré,11,1
White,11,1
Danso,11,
Longstaff,11,1
Saliba,11,0
Van de Ven,11,0
Jensen,11,1
Agbadou,11,
Young,11,2
Almirón,11,0
Smallbone,11,0
O’Reilly,11,0
Antony,11,0
Alex Moreno,11,0
Zinchenko,11,0
Hill,11,0
Lamptey,11,0
R.Gomes,11,0
S.Bueno,11,0
Veltman,11,0
Philip,11,0
Dragusin,11,0
Cairney,11,0
Iroegbunam,11,0
Hee Chan,11,0
O'Brien,11,0
Buendia,11,0
Walker,11,0
Edouard,11,0
Livramento,11,0
Udogie,11,0
Davies,11,0
Gómez,11,
Wilson,11,0
Dawson,11,0
Bednarek,11,1
Roerslev,11,0
Yoro,11,0
Diop,11,0
Coufal,11,0
Schlupp,11,0
Skipp,11,0
Tsimikas,11,0
Diego Carlos,11,1
F.Kadıoğlu,11,0
Chiesa,11,0
Okoli,11,0
Gruda,11,0
Disasi,11,0
Tuanzebe,11,0
Stephens,11,0
Irving,11,0
Broja,11,0
Al-Hamadi,11,0
Bree,11,0
Todibo,11,0
Scarles,11,0
Miley,11,0
Aké,11,0
Gomez,11,0
Kelly,11,0
George,11,
Welington,11,
Smith,11,0
M.França,11,0
Lallana,11,0
Y. Chermiti,11,0
W.Fofana,11,1
Reed,11,0
Stewart,11,0
Vestergaard,11,0
Thomas,11,0
Renato Veiga,11,0
Osula,11,0
L.Guilherme,11,0
Cresswell,11,0
Kristiansen,11,0
Trippier,11,0
Moore,11,0
Kiwior,11,0
A. Garcia,11,
Grønbæk,11,
Milner,11,0
Berge,11,0
Jebbison,11,0
Jorginho,11,0
Ricardo,11,0
Stones,11,0
Wood,11,0
Coulibaly,11,
Acheampong,11,
March,11,0
Chilwell,11,0
Obi,11,
Clyne,11,0
Lewis-Skelly,11,0
Forbs,11,0
Morato,11,0
Mosquera,11,0
Toffolo,11,0
Dewsbury-Hall,11,0
Coady,11,0
Sangaré,11,0
Lavia,11,0
Reguilón,11,0
Cornet,11,0
Mheuka,11,
Senesi,11,1
McTominay,11,0
Evans,11,0
Boly,11,0
Scarlett,11,0
Butler-Oyedeji,11,0
Bella-Kotchap,11,0
Maghoma,11,0
Amo-Ameyaw,11,0
Vinicius,11,0
Agbinone,11,0
Gray,11,0
Henderson,11,0
Patterson,11,0
Collyer,11,0
Igor,11,0
H.Clarke,11,0
Mubama,11,
Gilmour,11,0
Quansah,11,0
Woolfenden,11,0
Orford,11,
Amass,11,0
Webster,11,0
Tierney,11,0
Tomiyasu,11,0
King,11,0
Khusanov,11,
Pedro Lima,11,0
Bogarde,11,0
Mudryk,11,0
Arrizabalaga,11,0
J.Cuenca,11,0
Shaw,11,0
Coleman,11,0
Armstrong,11,0
Krafth,11,0
Thiago,11,0
Kayode,11,
Esse,11,
Botman,11,0
Townsend,11,0
Podence,11,0
Konak,11,0
Fraser,11,0
Cahill,11,0
Godo,11,0
Lankshear,11,0
Davies,11,0
I.Osman,11,0
Alves,11,0
Gross,11,0
Onyeka,11,0
Kporha,11,0
Toney,11,0
Pond,11,0
Samuels,11,0
Nichols,11,0
Valdimarsson,11,0
Yogane,11,0
Moran,11,0
Wilson-Esbrand,11,0
Zanka,11,0
Baker-Boaitey,11,0
Barco,11,0
Fitzgerald,11,0
Trevitt,11,0
Simpson-Pusey,11,0
Wright,11,0
Jaros,11,0
Casadei,11,0
Mepham,11,0
Bettinelli,11,0
Neto,11,0
Paulsen,11,0
Travers,11,0
Brierley,11,0
Dasilva,11,0
Bergström,11,0
Flekken,11,0
B.Badiashile,11,0
G.Nunes,11,0
Meupiyou,11,0
Oulad M'hand,11,0
Setford,11,0
Cozier-Duberry,11,0
Mee,11,0
Jørgensen,11,0
Dahoud,11,0
Ogbene,11,0
Dixon,11,0
Kaboré,11,0
J.Araujo,11,0
Swinkels,11,0
Dennis,11,0
Nelson,11,0
Rushworth,11,0
Metcalfe,11,0
Andrey Santos,11,0
Ângelo,11,0
H.Traorè,11,0
Faivre,11,0
Begovic,11,0
Dobbin,11,0
Diaby,11,0
Iraola,11,
Djiga,11,
Barrenechea,11,0
Raya,11,0
Ramsdale,11,0
Morgan,11,
Koné,11,
Moorhouse,11,
Fredricson,11,
Peart-Harris,11,0
Anselmino,11,
Heath,11,
Dermot Mee,11,
Genesis Antwi,11,
Benjamin Fredrick,11,
Echeverri,11,
Mané,11,
Graczyk,11,
Samuels-Smith,11,
Hein,11,0
Harry Howell,11,
Coby Ebere,11,
Yang,11,
Kinsky,11,
Godfrey,11,
Soler,11,
Akinmboni,11,
Okoduwa,11,
Jimoh,11,
Ajayi,11,
Silcott-Duberry,11,
McKenna,11,
Sherif,11,
Gauci,11,0
Adu-Adjei,11,
Hennessey,11,
Dendoncker,11,0
Guardiola,11,
Arteta,11,
Vitor Reis,11,
Olabade Aluko,11,
Marschall,11,0
Kesler-Hayden,11,0
Iling Jr,11,0
Hause,11,0
Sadi,11,
O'Brien-Whitmarsh,11,
Danns,11,
Wilson-Brown,11,
Rees-Dottin,11,
Abbott,11,
Arthur,11,
Brits,11,
Alleyne,11,
Harris,11,
Rodney,11,0
Umeh-Chibueze,11,0
Freddie Simmonds,11,
Zych,11,0
Ji-soo,11,0
Hickey,11,0
Henry,11,0
Kabia,11,0
Heaven,11,0
Kacurri,11,0
Young,11,0
Meghoma,11,0
Wheatley,11,0
Fletcher,11,0
Casey,11,0
Jack Henry-Francis,11,
Monga,11,
Charlie Tasker,11,
Gower,11,
Neave,11,
Hardy,11,
Olusesi,11,
Edozie,11,
McConville,11,
Kinsey,11,
Broggio,11,
Cartwright,11,
Marsh,11,0
Nallo,11,
Kukonki,11,
Amissah,11,
Williams-Barnett,11,
Nyoni,11,
Winterburn,11,
Mayers,11,
Slater,11,
King,11,
Dorrington,11,
Rak-Sakyi,11,
Bates,11,0
Panzo,11,0
Omobamidele,11,0
O'Brien,11,0
O.Richards,11,0
Mighten,11,0
Marcal,11,0
Iversen,11,0
Hermansen,11,0
Golding,11,0
Worrall,11,0
Mazilu,11,0
Turner,11,0
Rodrigo,11,0
Ortega Moreno,11,0
João Cancelo,11,0
Tom Taylor,11,
Boniface,11,
Jay Robinson,11,
Jake Evans,11,
Onana,11,0
Malacia,11,0
Lindelof,11,0
Ui-jo,11,0
Mara,11,0
Lumley,11,0
Ndaba,11,0
Luongo,11,0
Ladapo,11,0
Humphreys,11,0
Harness,11,0
Edmundson,11,0
Baggott,11,0
Ederson M.,11,0
Carson,11,0
Sels,11,0
R.Williams,11,0
N.Phillips,11,0
Morton,11,0
McConnell,11,0
Dennis,11,0
Danilo,11,0
Da Silva Moreira,11,0
C.Miguel,11,0
Bowler,11,0
White,11,0
J.Alvarez,11,0
Bobb,11,0
Slot,11,
McKenna,11,
Moyes,11,
Glasner,11,
Maresca,11,
Hürzeler,11,
Van Nistelrooy,11,
Silva,11,
Frank,11,
Pereira,11,
Potter,11,
Heaton,11,0
Rusk,11,
Nuno,11,
Martinez,11,0
Cashin,11,
Harrison,11,
Cassanova,11,
Eyestone,11,
Knight,11,
Porter,11,
Fábio Vieira,11,0
Palmer,11,
Postecoglou,11,
Hannibal,11,0
Bayindir,11,0
Hayden,11,0
Dúbravka,11,0
A.Murphy,11,0
Pellistri,11,0
Kelleher,11,0
Targett,11,0
Ruddy,11,0
Pope,11,0
Odysseas,11,0
Amorim,11,
Lascelles,11,0
Kuol,11,0
Kayi Sanda,11,
Emery,11,
Anthony,11,0
Aarons,11,0
Sousa,11,0
Sinisalo,11,0
Olsen,11,0
Nedeljkovic,11,0
Howe,11,
Lewis,11,0
O’Mahony,11,0
Moder,11,0
Ward,11,0
Rak-Sakyi,11,0
Ozoh,11,0
Matthews,11,0
Johnstone,11,0
Holding,11,0
Ebiowei,11,0
Zouma,11,0
N.Aguerd,11,0
McCarthy,11,0
Fabianski,11,0
Earthy,11,0
Areola,11,0
D.D.Fofana,11,0
Chukwuemeka,11,0
Cundle,11,0
Chiwome,11,0
Chirewa,11,0
Chiquinho,11,0
Bentley,11,0
B.Traore,11,0
Foderingham,11,0
Gonzalez,11,0
Fraser,11,0
Fábio Silva,11,0
Ahamada,11,0
Sánchez,11,0
Petrović,11,0
Marc Guiu,11,0
King,11,0
Kalajdžić,11,0
José Sá,11,0
Hoever,11,0
Offiah,11,0
H.Bueno,11,0
Amougou,11,
Kozlowski,11,0
Wiley,11,0
Pivas,11,0
Muric,11,0
Verbruggen,11,0
Undav,11,0
Steele,11,0
Sarmiento,11,0
Peupion,11,0
Hodge,11,0
Stansfield,11,0
Chadi Riad,11,0
Whiteman,11,0
Vicario,11,0
Veliz,11,0
Solomon,11,0
Endo,11,0
Doak,11,0
Clark,11,0
Bajcetic,11,0
A.Becker,11,0
M.Sarr,11,0
Stolarczyk,11,0
Souttar,11,0
Lis,11,0
Larios,11,0
Edwards,11,0
Edozie,11,0
Charles,11,0
Bazunu,11,0
Austin,11,0
A.Phillips,11,0
Taylor,11,0
Ward,11,0
Lukaku,11,0
Kellyman,11,0
Gilchrist,11,0
Gallagher,11,0
M.Salah,12,7
Semenyo,12,5
Palmer,12,2
Haaland,12,7
Cunha,12,4
Eze,12,0
Isak,12,6
Raúl,12,2
B.Fernandes,12,3
Garnacho,12,2
Watkins,12,5
Wissa,12,2
Bowen,12,4
Mbeumo,12,0
N.Jackson,12,3
Madueke,12,3
Kudus,12,0
Trossard,12,3
Luis Díaz,12,3
Delap,12,3
Szoboszlai,12,5
Evanilson,12,5
O.Dango,12,0
Iwobi,12,3
Mateta,12,2
Solanke,12,1
Kluivert,12,3
Gordon,12,3
Wood,12,0
Saka,12,6
Son,12,1
Mitoma,12,1
Savinho,12,2
Strand Larsen,12,1
Gibbs-White,12,0
Johnson,12,2
Barnes,12,0
Rogers,12,1
Welbeck,12,0
Foden,12,5
Vardy,12,0
Havertz,12,0
Neto,12,0
Georginio,12,2
Souček,12,3
Gakpo,12,3
Enzo,12,3
Tavernier,12,1
I.Sarr,12,4
De Bruyne,12,1
João Pedro,12,1
Calvert-Lewin,12,5
Diogo J.,12,0
Martinelli,12,0
Kulusevski,12,1
Schade,12,0
Joelinton,12,0
Alexander-Arnold,12,0
Ødegaard,12,2
Rice,12,0
J.Murphy,12,0
Muniz,12,0
Enciso,12,0
Baleba,12,0
Amad,12,2
L.Paquetá,12,1
Maddison,12,2
Bruno G.,12,0
M.Fernandes,12,2
Mac Allister,12,1
Elanga,12,0
Kovačić,12,0
Pedro Porro,12,1
Hudson-Odoi,12,1
Tielemans,12,1
Gvardiol,12,2
Andreas,12,1
Marmoush,12,
Nketiah,12,0
Adama,12,1
Hutchinson,12,3
Anderson,12,0
Beto,12,4
Rashford,12,1
Smith Rowe,12,0
Buonanotte,12,0
Nørgaard,12,0
Ndiaye,12,3
N.Williams,12,0
Christie,12,0
J.Gomes,12,4
Onuachu,12,0
Damsgaard,12,1
Aït-Nouri,12,0
Yates,12,2
Merino,12,1
Muñoz,12,1
Darwin,12,2
Jones,12,2
Duran,12,1
P.M.Sarr,12,0
Tonali,12,0
A.Doucoure,12,0
Wilson,12,1
Schär,12,2
Bernardo,12,1
Lindstrøm,12,2
Dibling,12,1
J.Ayew,12,1
Minteh,12,0
Casemiro,12,0
Bailey,12,1
Archer,12,0
Zirkzee,12,1
Lewis-Potter,12,2
Harrison,12,0
Gana,12,4
Milenković,12,1
Armstrong,12,2
Mavididi,12,0
Adingra,12,0
McGinn,12,3
Lacroix,12,1
Højlund,12,0
Nkunku,12,1
Kamaldeen,12,0
Ayari,12,0
Gündogan,12,1
Justin,12,0
Lerma,12,1
Doku,12,0
C.Soler,12,4
Tete,12,1
Thomas,12,2
Dalot,12,1
Sancho,12,0
Murillo,12,1
Virgil,12,0
McNeil,12,5
El Khannouss,12,0
Cucurella,12,0
Gabriel,12,1
Nwaneri,12,2
Gusto,12,0
Brooks,12,2
Jota Silva,12,1
Estupiñan,12,0
Bentancur,12,0
Szmodics,12,2
G.Jesus,12,1
Ndidi,12,1
Walker-Peters,12,0
Alcaraz,12,0
João Félix,12,3
O'Riley,12,1
Bellegarde,12,0
Antonio,12,0
Guedes,12,1
Enes Ünal,12,1
O'Shea,12,0
M.Asensio,12,
Tel,12,
Harwood-Bellis,12,0
Jaden,12,0
Hughes,12,0
Dominguez,12,1
Caicedo,12,1
Mavropanos,12,0
Burn,12,0
Gravenberch,12,1
Ugarte,12,0
De Ligt,12,0
Konaté,12,0
Ramsey,12,0
Kerkez,12,0
Martinez,12,0
Chalobah,12,0
Aribo,12,0
Rúben,12,0
Mario Jr.,12,0
Collins,12,0
Kamada,12,0
Taylor,12,0
Sarabia,12,0
Onana,12,0
Andersen,12,0
Willock,12,2
Colwill,12,0
Huijsen,12,1
Van Hecke,12,1
Emerson,12,0
Robinson,12,1
Romero,12,0
Mangala,12,0
Maatsen,12,2
Grealish,12,0
Van den Berg,12,1
Wan-Bissaka,12,1
Richarlison,12,0
N.Semedo,12,0
Daka,12,1
Munetsi,12,
Barkley,12,2
Lukić,12,0
Tarkowski,12,0
Hinshelwood,12,0
Bassey,12,0
Summerville,12,0
Cook,12,0
Janelt,12,0
J.Clarke,12,0
J.Timber,12,1
Davis,12,0
Ings,12,2
Guéhi,12,0
A.Fatawu,12,0
Füllkrug,12,0
Sugawara,12,0
Mazraoui,12,0
Robertson,12,0
Digne,12,0
Mainoo,12,0
Sinisterra,12,0
Scott,12,0
Sessegnon,12,0
Ferguson,12,0
Chaplin,12,1
Maguire,12,0
Malen,12,
Mykolenko,12,3
Dunk,12,0
Carvalho,12,0
McAtee,12,0
Tosin,12,0
Wharton,12,0
Sosa,12,0
Faes,12,0
Kilman,12,0
Mitchell,12,1
Brereton Díaz,12,0
Elliott,12,0
Bergvall,12,0
Nelson,12,0
Hall,12,3
Álvarez,12,0
Cash,12,0
Mount,12,0
Odobert,12,0
Bissouma,12,1
Akanji,12,2
Spence,12,0
C.Richards,12,0
Zabarnyi,12,0
Pinnock,12,1
Winks,12,0
Broadhead,12,0
Cajuste,12,1
Downes,12,1
Doherty,12,0
Calafiori,12,0
Lewis,12,1
Phillips,12,0
Awoniyi,12,0
Eriksen,12,1
Sterling,12,0
Morsy,12,1
Mings,12,0
Dorgu,12,
Aina,12,0
Doyle,12,0
Ugochukwu,12,0
Yarmoliuk,12,0
Burgess,12,0
Hirst,12,0
Bradley,12,3
Konsa,12,0
Ward-Prowse,12,0
James,12,0
McAteer,12,1
Greaves,12,0
Werner,12,0
Adams,12,0
André,12,0
Devenny,12,2
Ajer,12,0
Pau,12,0
Keane,12,0
Wieffer,12,0
Branthwaite,12,1
Castagne,12,0
G.Rodríguez,12,0
N.Gonzalez,12,
De Cordova-Reid,12,0
Garner,12,0
B.Soumaré,12,0
Burns,12,0
Kamara,12,0
Willian,12,
Matheus N.,12,0
Manning,12,0
Johnson,12,0
Toti,12,0
C.Doucouré,12,0
White,12,0
Danso,12,
Longstaff,12,1
Saliba,12,0
Van de Ven,12,0
Jensen,12,2
Agbadou,12,
Young,12,0
Almirón,12,0
Smallbone,12,0
O’Reilly,12,0
Antony,12,0
Alex Moreno,12,0
Zinchenko,12,0
Hill,12,0
Lamptey,12,0
R.Gomes,12,0
S.Bueno,12,0
Veltman,12,0
Philip,12,0
Dragusin,12,0
Cairney,12,0
Iroegbunam,12,0
Hee Chan,12,0
O'Brien,12,0
Buendia,12,0
Walker,12,0
Edouard,12,0
Livramento,12,0
Udogie,12,0
Davies,12,0
Gómez,12,
Wilson,12,0
Dawson,12,0
Bednarek,12,0
Roerslev,12,0
Yoro,12,0
Diop,12,0
Coufal,12,0
Schlupp,12,1
Skipp,12,0
Tsimikas,12,0
Diego Carlos,12,1
F.Kadıoğlu,12,0
Chiesa,12,0
Okoli,12,0
Gruda,12,0
Disasi,12,0
Tuanzebe,12,0
Stephens,12,1
Irving,12,0
Broja,12,0
Al-Hamadi,12,0
Bree,12,0
Todibo,12,0
Scarles,12,0
Miley,12,0
Aké,12,1
Gomez,12,0
Kelly,12,1
George,12,
Welington,12,
Smith,12,0
M.França,12,0
Lallana,12,0
Y. Chermiti,12,0
W.Fofana,12,0
Reed,12,0
Stewart,12,0
Vestergaard,12,0
Thomas,12,0
Renato Veiga,12,0
Osula,12,0
L.Guilherme,12,0
Cresswell,12,0
Kristiansen,12,0
Trippier,12,0
Moore,12,0
Kiwior,12,0
A. Garcia,12,
Grønbæk,12,
Milner,12,0
Berge,12,0
Jebbison,12,0
Jorginho,12,0
Ricardo,12,0
Stones,12,0
Wood,12,0
Coulibaly,12,
Acheampong,12,
March,12,0
Chilwell,12,0
Obi,12,
Clyne,12,0
Lewis-Skelly,12,0
Forbs,12,0
Morato,12,0
Mosquera,12,0
Toffolo,12,0
Dewsbury-Hall,12,0
Coady,12,0
Sangaré,12,0
Lavia,12,0
Reguilón,12,0
Cornet,12,0
Mheuka,12,
Senesi,12,0
McTominay,12,0
Evans,12,0
Boly,12,0
Scarlett,12,0
Butler-Oyedeji,12,0
Bella-Kotchap,12,0
Maghoma,12,0
Amo-Ameyaw,12,0
Vinicius,12,0
Agbinone,12,0
Gray,12,0
Henderson,12,0
Patterson,12,0
Collyer,12,0
Igor,12,0
H.Clarke,12,0
Mubama,12,
Gilmour,12,0
Quansah,12,0
Woolfenden,12,0
Orford,12,
Amass,12,0
Webster,12,0
Tierney,12,0
Tomiyasu,12,0
King,12,0
Khusanov,12,
Pedro Lima,12,0
Bogarde,12,0
Mudryk,12,0
Arrizabalaga,12,0
J.Cuenca,12,0
Shaw,12,0
Coleman,12,0
Armstrong,12,0
Krafth,12,0
Thiago,12,0
Kayode,12,
Esse,12,
Botman,12,0
Townsend,12,0
Podence,12,0
Konak,12,0
Fraser,12,0
Cahill,12,0
Godo,12,0
Lankshear,12,0
Davies,12,0
I.Osman,12,0
Alves,12,0
Gross,12,0
Onyeka,12,0
Kporha,12,0
Toney,12,0
Pond,12,0
Samuels,12,0
Nichols,12,0
Valdimarsson,12,0
Yogane,12,0
Moran,12,0
Wilson-Esbrand,12,0
Zanka,12,0
Baker-Boaitey,12,0
Barco,12,0
Fitzgerald,12,0
Trevitt,12,0
Simpson-Pusey,12,0
Wright,12,0
Jaros,12,0
Casadei,12,0
Mepham,12,0
Bettinelli,12,0
Neto,12,0
Paulsen,12,0
Travers,12,0
Brierley,12,0
Dasilva,12,0
Bergström,12,0
Flekken,12,0
B.Badiashile,12,0
G.Nunes,12,0
Meupiyou,12,0
Oulad M'hand,12,0
Setford,12,0
Cozier-Duberry,12,0
Mee,12,0
Jørgensen,12,0
Dahoud,12,0
Ogbene,12,0
Dixon,12,0
Kaboré,12,0
J.Araujo,12,0
Swinkels,12,0
Dennis,12,0
Nelson,12,0
Rushworth,12,0
Metcalfe,12,0
Andrey Santos,12,0
Ângelo,12,0
H.Traorè,12,0
Faivre,12,0
Begovic,12,0
Dobbin,12,0
Diaby,12,0
Iraola,12,
Djiga,12,
Barrenechea,12,0
Raya,12,0
Ramsdale,12,0
Morgan,12,
Koné,12,
Moorhouse,12,
Fredricson,12,
Peart-Harris,12,0
Anselmino,12,
Heath,12,
Dermot Mee,12,
Genesis Antwi,12,
Benjamin Fredrick,12,
Echeverri,12,
Mané,12,
Graczyk,12,
Samuels-Smith,12,
Hein,12,0
Harry Howell,12,
Coby Ebere,12,
Yang,12,
Kinsky,12,
Godfrey,12,
Soler,12,
Akinmboni,12,
Okoduwa,12,
Jimoh,12,
Ajayi,12,
Silcott-Duberry,12,
McKenna,12,
Sherif,12,
Gauci,12,0
Adu-Adjei,12,
Hennessey,12,
Dendoncker,12,0
Guardiola,12,
Arteta,12,
Vitor Reis,12,
Olabade Aluko,12,
Marschall,12,0
Kesler-Hayden,12,0
Iling Jr,12,0
Hause,12,0
Sadi,12,
O'Brien-Whitmarsh,12,
Danns,12,
Wilson-Brown,12,
Rees-Dottin,12,
Abbott,12,
Arthur,12,
Brits,12,
Alleyne,12,
Harris,12,
Rodney,12,0
Umeh-Chibueze,12,0
Freddie Simmonds,12,
Zych,12,0
Ji-soo,12,0
Hickey,12,0
Henry,12,0
Kabia,12,0
Heaven,12,0
Kacurri,12,0
Young,12,0
Meghoma,12,0
Wheatley,12,0
Fletcher,12,0
Casey,12,0
Jack Henry-Francis,12,
Monga,12,
Charlie Tasker,12,
Gower,12,
Neave,12,
Hardy,12,0
Olusesi,12,0
Edozie,12,0
McConville,12,0
Kinsey,12,0
Broggio,12,0
Cartwright,12,
Marsh,12,0
Nallo,12,
Kukonki,12,
Amissah,12,
Williams-Barnett,12,
Nyoni,12,
Winterburn,12,
Mayers,12,
Slater,12,
King,12,
Dorrington,12,
Rak-Sakyi,12,
Bates,12,0
Panzo,12,0
Omobamidele,12,0
O'Brien,12,0
O.Richards,12,0
Mighten,12,0
Marcal,12,0
Iversen,12,0
Hermansen,12,0
Golding,12,0
Worrall,12,0
Mazilu,12,0
Turner,12,0
Rodrigo,12,0
Ortega Moreno,12,0
João Cancelo,12,0
Tom Taylor,12,
Boniface,12,
Jay Robinson,12,
Jake Evans,12,
Onana,12,0
Malacia,12,0
Lindelof,12,0
Ui-jo,12,0
Mara,12,0
Lumley,12,0
Ndaba,12,0
Luongo,12,0
Ladapo,12,0
Humphreys,12,0
Harness,12,0
Edmundson,12,0
Baggott,12,0
Ederson M.,12,0
Carson,12,0
Sels,12,0
R.Williams,12,0
N.Phillips,12,0
Morton,12,0
McConnell,12,0
Dennis,12,0
Danilo,12,0
Da Silva Moreira,12,0
C.Miguel,12,0
Bowler,12,0
White,12,0
J.Alvarez,12,0
Bobb,12,0
Slot,12,
McKenna,12,
Moyes,12,
Glasner,12,
Maresca,12,
Hürzeler,12,
Van Nistelrooy,12,
Silva,12,
Frank,12,
Pereira,12,
Potter,12,
Heaton,12,0
Rusk,12,
Nuno,12,
Martinez,12,0
Cashin,12,
Harrison,12,
Cassanova,12,
Eyestone,12,
Knight,12,
Porter,12,
Fábio Vieira,12,0
Palmer,12,
Postecoglou,12,
Hannibal,12,0
Bayindir,12,0
Hayden,12,0
Dúbravka,12,0
A.Murphy,12,0
Pellistri,12,0
Kelleher,12,0
Targett,12,0
Ruddy,12,0
Pope,12,0
Odysseas,12,0
Amorim,12,
Lascelles,12,0
Kuol,12,0
Kayi Sanda,12,
Emery,12,
Anthony,12,0
Aarons,12,0
Sousa,12,0
Sinisalo,12,0
Olsen,12,0
Nedeljkovic,12,0
Howe,12,
Lewis,12,0
O’Mahony,12,0
Moder,12,0
Ward,12,0
Rak-Sakyi,12,0
Ozoh,12,0
Matthews,12,0
Johnstone,12,0
Holding,12,0
Ebiowei,12,0
Zouma,12,0
N.Aguerd,12,0
McCarthy,12,0
Fabianski,12,0
Earthy,12,0
Areola,12,0
D.D.Fofana,12,0
Chukwuemeka,12,0
Cundle,12,0
Chiwome,12,0
Chirewa,12,0
Chiquinho,12,0
Bentley,12,0
B.Traore,12,0
Foderingham,12,0
Gonzalez,12,0
Fraser,12,0
Fábio Silva,12,0
Ahamada,12,0
Sánchez,12,0
Petrović,12,0
Marc Guiu,12,0
King,12,0
Kalajdžić,12,0
José Sá,12,0
Hoever,12,0
Offiah,12,0
H.Bueno,12,0
Amougou,12,
Kozlowski,12,0
Wiley,12,0
Pivas,12,0
Muric,12,0
Verbruggen,12,0
Undav,12,0
Steele,12,0
Sarmiento,12,0
Peupion,12,0
Hodge,12,0
Stansfield,12,0
Chadi Riad,12,0
Whiteman,12,0
Vicario,12,0
Veliz,12,0
Solomon,12,0
Endo,12,0
Doak,12,0
Clark,12,0
Bajcetic,12,0
A.Becker,12,0
M.Sarr,12,0
Stolarczyk,12,0
Souttar,12,0
Lis,12,0
Larios,12,0
Edwards,12,0
Edozie,12,0
Charles,12,0
Bazunu,12,0
Austin,12,0
A.Phillips,12,0
Taylor,12,0
Ward,12,0
Lukaku,12,0
Kellyman,12,0
Gilchrist,12,0
Gallagher,12,0
M.Salah,13,3
Semenyo,13,0
Palmer,13,5
Haaland,13,2
Cunha,13,2
Eze,13,0
Isak,13,0
Raúl,13,4
B.Fernandes,13,1
Garnacho,13,1
Watkins,13,2
Wissa,13,2
Bowen,13,2
Mbeumo,13,0
N.Jackson,13,3
Madueke,13,1
Kudus,13,0
Trossard,13,2
Luis Díaz,13,0
Delap,13,1
Szoboszlai,13,3
Evanilson,13,2
O.Dango,13,0
Iwobi,13,2
Mateta,13,2
Solanke,13,0
Kluivert,13,4
Gordon,13,0
Wood,13,1
Saka,13,3
Son,13,1
Mitoma,13,2
Savinho,13,0
Strand Larsen,13,3
Gibbs-White,13,3
Johnson,13,1
Barnes,13,0
Rogers,13,0
Welbeck,13,2
Foden,13,0
Vardy,13,0
Havertz,13,2
Neto,13,1
Georginio,13,6
Souček,13,1
Gakpo,13,4
Enzo,13,1
Tavernier,13,2
I.Sarr,13,2
De Bruyne,13,1
João Pedro,13,3
Calvert-Lewin,13,1
Diogo J.,13,0
Martinelli,13,0
Kulusevski,13,0
Schade,13,5
Joelinton,13,1
Alexander-Arnold,13,3
Ødegaard,13,2
Rice,13,0
J.Murphy,13,0
Muniz,13,0
Enciso,13,0
Baleba,13,0
Amad,13,2
L.Paquetá,13,1
Maddison,13,2
Bruno G.,13,0
M.Fernandes,13,2
Mac Allister,13,0
Elanga,13,0
Kovačić,13,0
Pedro Porro,13,2
