player_id,web_name,team_id,element_type,points_per_game,total_points,minutes,starts,goals_scored,assists,yellow_cards,red_cards,clean_sheets,goals_conceded,saves,bps,penalties_saved,penalties_missed,own_goals,goals_conceded_per_90,xG,xA,xGC,xGI,xG_per90,xA_per90,xGC_per90,xGI_per90
495,pedro porro,18,2,3.0,98,2606,28,2,6,5,0,6,47,0,456,0,0,0,1.62,1.63,4.71,49.37,6.34,0.06,0.16,1.71,0.22
496,reguilon,18,2,0.5,2,194,1,0,0,2,0,0,3,0,20,0,0,0,1.39,0.12,0.24,2.47,0.36,0.06,0.11,1.15,0.17
497,richarlison,18,4,2.3,35,497,4,4,1,2,0,1,9,0,138,0,0,0,1.63,3.71,0.6,7.29,4.31,0.67,0.11,1.32,0.78
498,romero,18,2,2.7,49,1416,18,1,1,3,0,3,22,0,245,0,0,0,1.4,1.52,0.81,19.31,2.33,0.1,0.05,1.23,0.15
499,pmsarr,18,3,2.0,71,1901,22,3,2,6,0,2,38,0,365,0,0,0,1.8,3.72,0.78,36.38,4.5,0.18,0.04,1.72,0.22
500,scarlett,18,4,2.0,6,31,0,0,1,0,0,0,1,0,20,0,0,0,2.9,0.04,0.0,0.83,0.04,0.12,0.0,2.41,0.12
502,solomon,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,son,18,3,4.3,129,2106,24,7,10,1,0,4,35,0,543,0,1,0,1.5,7.25,4.97,37.99,12.22,0.31,0.21,1.62,0.52
504,spence,18,2,2.0,51,1790,19,1,2,2,1,3,39,0,216,0,0,1,1.96,0.58,1.41,34.79,1.99,0.03,0.07,1.75,0.1
505,udogie,18,2,1.7,43,1923,24,0,1,2,0,2,35,0,233,0,0,1,1.64,0.31,1.22,33.28,1.53,0.01,0.06,1.56,0.07
506,van de ven,18,2,2.5,32,1014,12,0,2,4,0,2,17,0,139,0,0,0,1.51,0.54,0.7,13.28,1.24,0.05,0.06,1.18,0.11
507,veliz,18,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,vicario,18,1,2.8,66,2160,24,0,0,1,0,4,37,68,293,0,0,0,1.54,0.0,0.0,33.6,0.0,0.0,0.0,1.4,0.0
509,werner,18,3,1.9,34,504,4,0,3,0,0,1,12,0,120,0,0,0,2.14,1.04,1.55,11.41,2.59,0.19,0.28,2.04,0.47
510,whiteman,18,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,lankshear,18,4,1.0,3,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.18,0.0
610,moore,18,3,1.9,19,359,3,0,2,0,0,0,5,0,51,0,0,0,1.25,0.2,0.56,6.87,0.76,0.05,0.14,1.72,0.19
612,odobert,18,3,2.1,34,843,9,1,0,0,0,1,20,0,92,0,0,0,2.14,1.63,0.76,16.29,2.39,0.17,0.08,1.74,0.25
683,olusesi,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,hardy,18,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,williams-barnett,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,dorrington,18,2,1.0,1,13,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.28,0.0
700,king,18,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,kinsky,18,1,2.8,17,540,6,0,0,0,0,1,11,24,86,0,0,0,1.83,0.0,0.01,11.8,0.01,0.0,0.0,1.97,0.0
717,yang,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,ajayi,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,postecoglou,18,5,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,cassanova,18,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,danso,18,2,1.6,16,842,9,0,0,0,0,1,18,0,104,0,0,0,1.92,0.4,0.12,17.19,0.52,0.04,0.01,1.84,0.05
768,tel,18,3,3.2,42,908,11,2,2,2,0,2,20,0,151,0,0,0,1.98,2.96,1.55,17.39,4.51,0.29,0.15,1.72,0.44
123,ferguson,19,4,1.3,28,385,3,1,0,0,0,1,9,0,97,0,0,0,2.1,1.13,0.66,6.39,1.79,0.26,0.15,1.49,0.41
388,wan-bissaka,19,2,3.3,118,3154,35,2,6,1,0,6,59,0,496,0,0,1,1.68,1.18,2.75,56.95,3.93,0.03,0.08,1.63,0.11
511,alvarez,19,3,1.4,40,1769,20,0,1,7,1,3,31,0,221,0,0,0,1.58,0.39,0.89,30.15,1.28,0.02,0.05,1.53,0.07
512,antonio,19,4,3.0,42,834,11,1,4,1,0,4,18,0,111,0,0,0,1.94,2.2,0.91,17.83,3.11,0.24,0.1,1.92,0.34
513,areola,19,1,2.7,69,2259,25,0,0,0,0,4,41,82,261,0,0,1,1.63,0.0,0.0,37.78,0.0,0.0,0.0,1.51,0.0
514,bowen,19,3,5.7,193,2974,34,13,11,1,0,8,50,0,678,0,0,0,1.51,8.6,6.47,51.12,15.07,0.26,0.2,1.55,0.46
516,coufal,19,2,1.2,27,1056,11,0,0,5,0,2,21,0,89,0,0,1,1.79,0.37,0.89,19.8,1.25,0.03,0.08,1.69,0.11
517,cresswell,19,2,2.0,36,818,10,0,0,3,0,3,8,0,159,0,0,0,0.88,0.23,1.89,13.03,2.12,0.03,0.21,1.43,0.24
519,earthy,19,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,emerson,19,2,2.5,76,2108,26,2,1,5,0,5,41,0,219,0,0,0,1.75,1.95,2.19,37.51,4.14,0.08,0.09,1.6,0.17
521,fabianski,19,1,2.8,39,1160,13,0,0,2,0,2,21,50,143,0,0,0,1.63,0.0,0.0,22.78,0.0,0.0,0.0,1.77,0.0
522,foderingham,19,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,ings,19,4,2.1,32,270,1,1,3,0,0,0,4,0,110,0,0,0,1.33,2.25,0.06,4.89,2.31,0.75,0.02,1.63,0.77
524,kilman,19,2,2.2,82,3348,38,0,1,5,0,6,62,0,395,0,0,0,1.67,1.55,1.19,59.71,2.74,0.04,0.03,1.61,0.07
525,kudus,19,3,3.3,106,2589,31,5,4,2,1,7,46,0,373,0,0,0,1.6,6.97,2.67,43.46,9.64,0.24,0.09,1.51,0.33
526,lguilherme,19,3,1.0,12,139,1,0,0,0,0,0,5,0,47,0,0,0,3.24,0.42,0.13,2.61,0.55,0.27,0.08,1.69,0.35
527,lpaqueta,19,3,2.4,80,2374,27,4,1,10,0,4,50,0,375,0,0,0,1.9,5.36,3.36,43.32,8.72,0.2,0.13,1.64,0.33
528,mavropanos,19,2,1.4,45,2035,21,0,0,4,1,2,39,0,234,0,0,0,1.72,1.61,0.39,37.11,2.0,0.07,0.02,1.64,0.09
529,naguerd,19,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,soucek,19,3,3.6,126,2563,30,9,2,8,0,7,44,0,442,0,0,0,1.55,6.6,1.27,44.29,7.87,0.23,0.04,1.56,0.27
531,ward-prowse,19,3,2.1,51,1433,17,1,2,2,1,5,18,0,293,0,0,0,1.13,1.59,2.68,19.29,4.27,0.1,0.17,1.21,0.27
532,zouma,19,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,irving,19,3,0.9,9,161,1,0,0,2,0,0,4,0,38,0,0,0,2.24,0.13,0.12,4.48,0.25,0.07,0.07,2.5,0.14
587,summerville,19,3,1.7,33,776,7,1,1,2,0,2,20,0,129,0,0,0,2.32,1.61,1.71,17.58,3.32,0.19,0.2,2.04,0.39
588,grodriguez,19,3,1.6,36,1147,16,0,1,6,0,4,19,0,193,0,0,0,1.49,0.22,0.17,20.67,0.39,0.02,0.01,1.62,0.03
589,fullkrug,19,4,2.3,42,783,6,3,2,2,0,2,18,0,152,0,0,0,2.07,2.14,0.47,14.22,2.61,0.25,0.05,1.63,0.3
591,todibo,19,2,2.0,54,1824,20,0,0,3,0,5,33,0,233,0,0,0,1.63,0.36,0.06,29.86,0.42,0.02,0.0,1.47,0.02
643,casey,19,2,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,8.1,0.0
654,csoler,19,3,1.5,47,1394,14,1,1,6,0,2,25,0,216,0,0,0,1.61,1.85,1.93,28.62,3.78,0.12,0.12,1.85,0.24
677,scarles,19,2,1.9,29,659,7,0,0,1,0,2,9,0,98,0,0,0,1.23,0.11,0.18,10.12,0.29,0.02,0.02,1.38,0.04
686,mayers,19,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,orford,19,3,1.0,2,47,0,0,0,0,0,0,1,0,13,0,0,0,1.91,0.03,0.04,1.23,0.07,0.06,0.08,2.36,0.14
750,potter,19,5,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,johnstone,20,1,1.7,12,630,7,0,0,0,0,0,17,23,42,0,0,0,2.43,0.0,0.0,12.98,0.0,0.0,0.0,1.85,0.0
533,ait-nouri,20,2,3.4,125,3112,37,4,7,5,1,7,67,0,447,0,0,0,1.94,2.69,3.98,53.27,6.67,0.08,0.12,1.54,0.2
534,btraore,20,3,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,bellegarde,20,3,2.6,90,1666,20,2,7,3,0,6,31,0,332,0,0,0,1.67,1.46,2.74,26.55,4.2,0.08,0.15,1.43,0.23
536,bentley,20,1,4.5,9,180,2,0,0,0,0,1,4,8,29,0,0,0,2.0,0.0,0.0,3.01,0.0,0.0,0.0,1.5,0.0
537,chiquinho,20,3,1.0,1,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.05,0.0,0.05,0.0,0.75,0.0,0.75
538,chirewa,20,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,chiwome,20,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,cundle,20,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,cunha,20,4,5.4,178,2596,29,15,7,4,0,7,54,0,838,0,0,0,1.87,8.73,5.29,44.53,14.02,0.3,0.18,1.54,0.48
542,dawson,20,2,1.1,17,969,10,0,1,2,0,1,25,0,57,0,0,2,2.32,0.5,0.07,18.56,0.57,0.05,0.01,1.72,0.06
543,doherty,20,2,2.5,75,2105,25,2,1,6,0,6,38,0,307,0,0,1,1.62,1.12,1.24,32.68,2.36,0.05,0.05,1.4,0.1
544,doyle,20,3,1.2,28,474,3,0,1,1,0,0,10,0,128,0,0,0,1.9,0.55,0.35,10.16,0.9,0.1,0.07,1.93,0.17
545,fabio silva,20,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,fraser,20,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,gonzalez,20,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,guedes,20,3,2.1,62,979,10,2,4,1,0,3,25,0,187,0,0,0,2.3,3.28,0.92,18.83,4.2,0.3,0.08,1.73,0.38
549,hbueno,20,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,hee chan,20,3,1.8,37,646,5,2,1,0,0,0,19,0,130,0,0,0,2.65,0.79,0.35,12.57,1.14,0.11,0.05,1.75,0.16
551,hodge,20,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,hoever,20,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,jgomes,20,3,2.4,87,2975,35,3,1,9,1,6,59,0,489,0,0,0,1.78,2.94,2.61,49.5,5.55,0.09,0.08,1.5,0.17
554,jose sa,20,1,3.2,93,2610,29,0,0,2,0,7,48,71,305,2,0,0,1.66,0.0,0.01,42.22,0.01,0.0,0.0,1.46,0.0
555,kalajdzic,20,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,king,20,1,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,12.6,0.0
557,mario jr,20,3,2.8,47,1363,15,1,3,4,0,1,39,0,252,0,0,0,2.58,1.3,0.87,27.26,2.17,0.09,0.06,1.8,0.15
558,mosquera,20,2,0.6,3,441,5,0,0,2,0,0,12,0,24,0,0,0,2.45,0.33,0.03,5.63,0.36,0.07,0.01,1.15,0.08
559,nsemedo,20,2,2.5,84,2889,32,0,4,8,0,8,49,0,302,0,0,0,1.53,1.05,1.71,47.76,2.76,0.03,0.05,1.49,0.08
561,pedro lima,20,2,0.7,2,69,1,0,0,0,0,0,2,0,9,0,0,0,2.61,0.06,0.1,0.77,0.16,0.08,0.13,1.0,0.21
562,podence,20,3,1.0,2,46,0,0,0,0,0,0,2,0,9,0,0,0,3.91,0.04,0.01,0.7,0.05,0.08,0.02,1.37,0.1
563,rgomes,20,3,1.7,42,794,7,2,0,0,0,1,20,0,183,0,0,0,2.27,0.72,0.87,16.09,1.59,0.08,0.1,1.82,0.18
564,sbueno,20,2,1.8,52,1678,18,0,0,2,0,5,34,0,174,0,0,0,1.82,0.45,0.1,29.4,0.55,0.02,0.01,1.58,0.03
565,sarabia,20,3,2.2,50,800,7,3,2,3,0,1,17,0,175,0,0,0,1.91,2.88,1.9,15.78,4.78,0.32,0.21,1.78,0.53
566,strand larsen,20,4,4.1,145,2587,30,14,4,4,0,7,52,0,570,0,0,0,1.81,10.14,1.0,43.94,11.14,0.35,0.03,1.53,0.38
567,toti,20,2,2.5,79,2613,30,0,1,7,0,8,45,0,370,0,0,0,1.55,0.73,0.6,41.65,1.33,0.03,0.02,1.43,0.05
637,meupiyou,20,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,andre,20,3,1.8,61,2472,31,0,0,7,0,7,46,0,436,0,0,0,1.67,0.41,0.52,40.79,0.93,0.01,0.02,1.49,0.03
655,forbs,20,3,0.9,9,236,1,0,0,2,0,0,9,0,35,0,0,0,3.43,0.15,0.1,8.09,0.25,0.06,0.04,3.09,0.1
664,pond,20,2,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,edozie,20,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,okoduwa,20,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,agbadou,20,2,2.8,45,1410,16,1,0,3,0,4,22,0,223,0,0,0,1.4,0.9,0.32,23.12,1.22,0.06,0.02,1.48,0.08
751,pereira,20,5,0.0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,djiga,20,2,0.8,4,65,1,0,0,0,0,0,2,0,11,0,0,0,2.77,0.0,0.01,1.23,0.01,0.0,0.01,1.7,0.01
770,munetsi,20,3,3.6,50,1077,12,2,2,0,0,5,11,0,134,0,0,0,0.92,3.32,1.08,14.59,4.39,0.28,0.09,1.22,0.37
784,mane,20,4,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
